,ROUTES,Longitude,Latitude,OBJECTID,Text
5210,K6,-76.984782,38.996124,9735,Routes: K6
5211,"U5,U5CV3,U5V2,U6,U6CV4,U6V2",-76.92845,38.885146999999996,10477,"Routes: U5,U5CV3,U5V2,U6,U6CV4,U6V2"
5212,"J1,J2,J2V1,J3,J9",-77.097938,38.999247,9736,"Routes: J1,J2,J2V1,J3,J9"
5213,"U5,U5CV3,U5V2,U6,U6CV4,U6V2",-76.928732,38.883826,10478,"Routes: U5,U5CV3,U5V2,U6,U6CV4,U6V2"
5214,"W2,W2V1,W2V3,W2V4,W2V5,W3,W3V1",-77.001174,38.847887,9737,"Routes: W2,W2V1,W2V3,W2V4,W2V5,W3,W3V1"
5215,"U5,U5CV3,U5V2,U6,U6CV4,U6V2",-76.92910400000001,38.882109,10479,"Routes: U5,U5CV3,U5V2,U6,U6CV4,U6V2"
5216,"W2,W2V1,W2V3,W2V4,W2V5,W3,W3V1",-76.998959,38.846548999999996,9738,"Routes: W2,W2V1,W2V3,W2V4,W2V5,W3,W3V1"
5217,"U5,U5CV3,U5V2,U6,U6CV4,U6V2",-76.929381,38.880819,10480,"Routes: U5,U5CV3,U5V2,U6,U6CV4,U6V2"
5218,"W2,W2V1,W2V3,W2V4,W2V5,W3,W3V1",-77.000051,38.847204,9739,"Routes: W2,W2V1,W2V3,W2V4,W2V5,W3,W3V1"
5219,"U5,U5CV3,U5V2,U6,U6CV4,U6V2",-76.925892,38.885655,10481,"Routes: U5,U5CV3,U5V2,U6,U6CV4,U6V2"
5220,"W2,W2V1,W2V3,W2V4,W2V5,W3,W3V1",-76.99752,38.845677,9740,"Routes: W2,W2V1,W2V3,W2V4,W2V5,W3,W3V1"
5221,"U5,U5CV3,U5V2,U6,U6CV4,U6V2",-76.926133,38.884553000000004,10482,"Routes: U5,U5CV3,U5V2,U6,U6CV4,U6V2"
5222,"7Y,7YC",-77.064373,38.884234,9741,"Routes: 7Y,7YC"
5223,"U5,U5CV3,U5V2,U6,U6CV4,U6V2",-76.925537,38.887276,10483,"Routes: U5,U5CV3,U5V2,U6,U6CV4,U6V2"
5224,"7Y,7YV1",-77.062577,38.884669,9742,"Routes: 7Y,7YV1"
5225,"U5,U5CV3,U5V2,U6,U6CV4,U6V2",-76.92662800000001,38.882279,10484,"Routes: U5,U5CV3,U5V2,U6,U6CV4,U6V2"
5226,F8,-76.98796999999999,38.993341,9743,Routes: F8
5227,T18,-76.917259,38.942551,10485,Routes: T18
5228,F8,-76.984557,38.992332,9744,Routes: F8
5229,T18,-76.917649,38.940267999999996,10486,Routes: T18
5230,F8,-76.98475400000001,38.992579,9745,Routes: F8
5231,T18,-76.917159,38.943864000000005,10487,Routes: T18
5232,F8,-76.985964,38.992708,9746,Routes: F8
5233,T18,-76.91739,38.941216,10488,Routes: T18
5234,F8,-76.989316,38.993219,9747,Routes: F8
5235,T18,-76.9165,38.946409,10489,Routes: T18
5236,,-77.13128,38.800234,9748,
5237,T18,-76.917739,38.940521000000004,10490,Routes: T18
5238,R3,-76.953652,39.002552,9749,Routes: R3
5239,T18,-76.91510600000001,38.942238,10491,Routes: T18
5240,R3,-76.949709,39.001723,9750,Routes: R3
5241,T18,-76.913338,38.943158000000004,10492,Routes: T18
5242,R3,-76.949433,39.001804,9751,Routes: R3
5243,T18,-76.91308599999999,38.947167,10493,Routes: T18
5244,R3,-76.944468,39.000966999999996,9752,Routes: R3
5245,T18,-76.913252,38.944671,10494,Routes: T18
5246,,-76.917707,38.895665,10495,
5247,R3,-76.94505,39.000844,9753,Routes: R3
5248,,-76.917855,38.895978,10496,
5249,R1,-76.973802,39.00353,9754,Routes: R1
5250,R1,-76.976557,39.003847,9755,Routes: R1
5251,"U8,X9",-76.917867,38.897361,10497,"Routes: U8,X9"
5252,R1,-76.980456,39.004276000000004,9756,Routes: R1
5253,"U8,X9",-76.917694,38.897038,10498,"Routes: U8,X9"
5254,R3,-76.95058900000001,39.002004,9757,Routes: R3
5255,"62,63",-77.019966,38.973292,10499,"Routes: 62,63"
5256,R3,-76.95148499999999,39.00202,9758,Routes: R3
5257,"62,63",-77.019832,38.973468,10500,"Routes: 62,63"
5258,R3,-76.95456,39.002577,9759,Routes: R3
5259,"62,63",-77.01963,38.95193,10501,"Routes: 62,63"
5260,R4,-76.990466,38.938485,9760,Routes: R4
5261,"62,62VS1,63",-77.01975300000001,38.952215,10502,"Routes: 62,62VS1,63"
5262,"B51,R4",-76.990532,38.938614,9761,"Routes: B51,R4"
5263,"P6,P6C",-77.019024,38.900019,10503,"Routes: P6,P6C"
5264,R4,-76.985799,38.942454999999995,9762,Routes: R4
5265,"P6,P6V1",-77.01883199999999,38.900201,10504,"Routes: P6,P6V1"
5266,R4,-76.984021,38.942633,9763,Routes: R4
5267,"62,63",-77.019726,38.954137,10505,"Routes: 62,63"
5268,"62,62VS1,63",-77.019869,38.954454999999996,10506,"Routes: 62,62VS1,63"
5269,"P6,P6V1",-77.01884,38.902319,10507,"Routes: P6,P6V1"
5270,"80,80V1,H1,H2,H3,H4",-76.999798,38.93162,9764,"Routes: 80,80V1,H1,H2,H3,H4"
5271,"P6,P6C",-77.019028,38.902192,10508,"Routes: P6,P6C"
5272,R4,-76.981796,38.94263,9765,Routes: R4
5273,"62,63",-77.019826,38.956232,10509,"Routes: 62,63"
5274,R4,-76.981494,38.942499,9766,Routes: R4
5275,"62,62VS1,63",-77.019964,38.956613,10510,"Routes: 62,62VS1,63"
5276,"80,80C,80CV1,80V1,H1,H2,H3,H4",-77.005844,38.927372999999996,9767,"Routes: 80,80C,80CV1,80V1,H1,H2,H3,H4"
5277,"62,63",-77.019869,38.957437,10511,"Routes: 62,63"
5278,"80,80V1,H1,H2,H3,H4",-77.005674,38.927223,9768,"Routes: 80,80V1,H1,H2,H3,H4"
5279,"62,62VS1,63",-77.020014,38.957631,10512,"Routes: 62,62VS1,63"
5280,"10B,10BC,22A,23A",-77.108665,38.876132,9769,"Routes: 10B,10BC,22A,23A"
5281,"62,63",-77.01983100000001,38.958624,10513,"Routes: 62,63"
5282,23A,-77.123859,38.89772,9770,Routes: 23A
5283,"62,62VS1,63",-77.02000699999999,38.958560999999996,10514,"Routes: 62,62VS1,63"
5284,"25B,25BV1,2A,2B,2BV1,38B",-77.11572199999999,38.881235,9771,"Routes: 25B,25BV1,2A,2B,2BV1,38B"
5285,"62,63",-77.019839,38.960086,10515,"Routes: 62,63"
5286,"62,62VS1,63",-77.01996700000001,38.960294,10516,"Routes: 62,62VS1,63"
5287,"10B,10BV1,23A",-77.10494,38.873806,9772,"Routes: 10B,10BV1,23A"
5288,,-77.01983800000001,38.961228999999996,10517,
5289,"10B,10BV1,23A",-77.103409,38.872744,9773,"Routes: 10B,10BV1,23A"
5290,,-77.019965,38.961463,10518,
5291,"22A,22AV1",-77.10858,38.87648,9774,"Routes: 22A,22AV1"
5292,"62,62VS1,63",-77.019973,38.962813,10519,"Routes: 62,62VS1,63"
5293,"25B,25BV1",-77.11349,38.879624,9775,"Routes: 25B,25BV1"
5294,"62,63",-77.01983800000001,38.962568,10520,"Routes: 62,63"
5295,,-77.106449,38.836715000000005,9776,
5296,"62,63",-77.019839,38.964325,10521,"Routes: 62,63"
5297,,-77.108285,38.834539,9777,
5298,"62,62VS1,63",-77.019965,38.965092,10522,"Routes: 62,62VS1,63"
5299,,-77.106873,38.83512,9778,
5300,"62,63",-77.01983800000001,38.966508000000005,10523,"Routes: 62,63"
5301,"C21,C21C,C21V1,C22,C22V1,C26,C26C,C29C,C29V1,C29V2,C29V4",-76.840186,38.896528,9779,"Routes: C21,C21C,C21V1,C22,C22V1,C26,C26C,C29C,C29V1,C29V2,C29V4"
5302,"62,63",-77.01996199999999,38.966809999999995,10524,"Routes: 62,63"
5303,,-77.049436,38.815013,9780,
5304,"62,63",-77.01996,38.968778,10525,"Routes: 62,63"
5305,"25B,25BV1",-77.103904,38.823263,9781,"Routes: 25B,25BV1"
5306,"62,63",-77.019834,38.968515000000004,10526,"Routes: 62,63"
5307,"25B,25BV1",-77.103833,38.822834,9782,"Routes: 25B,25BV1"
5308,,-77.019144,38.918932,10527,
5309,"25B,25BV1",-77.105232,38.818999,9783,"Routes: 25B,25BV1"
5310,"62,63",-77.019836,38.971166,10528,"Routes: 62,63"
5311,"25B,25BV1",-77.106276,38.818056,9784,"Routes: 25B,25BV1"
5312,"62,63",-77.01996199999999,38.971047,10529,"Routes: 62,63"
5313,"25B,25BV1",-77.10673,38.818131,9785,"Routes: 25B,25BV1"
5314,"F14,U8",-76.91102,38.89304,10530,"Routes: F14,U8"
5315,"25B,25BV1,8W",-77.107833,38.817657000000004,9786,"Routes: 25B,25BV1,8W"
5316,U8,-76.910851,38.893148,10531,Routes: U8
5317,"25B,25BV1,8W",-77.10861899999999,38.815965000000006,9787,"Routes: 25B,25BV1,8W"
5318,"F14,F14V1",-76.910809,38.893667,10532,"Routes: F14,F14V1"
5319,"25B,25BV1,8W",-77.108898,38.815761,9788,"Routes: 25B,25BV1,8W"
5320,B51,-76.998076,38.950169,10533,Routes: B51
5321,1E,-77.13937,38.877639,9789,Routes: 1E
5322,"D8,D8C",-76.99837600000001,38.900518,10534,"Routes: D8,D8C"
5323,1E,-77.140506,38.875607,9790,Routes: 1E
5324,,-76.995846,38.909437,10535,
5325,"38B,38BV3",-77.07164,38.896485,9791,"Routes: 38B,38BV3"
5326,"A2,A2V1,A2VS1,A42,A42V1",-76.998388,38.83988,10536,"Routes: A2,A2V1,A2VS1,A42,A42V1"
5327,5A,-77.0716,38.896928,9792,Routes: 5A
5328,"A2,A2CVS,A2V1,A42,A42V1",-76.998527,38.839161,10537,"Routes: A2,A2CVS,A2V1,A42,A42V1"
5329,,-77.071647,38.896221999999995,9793,
5330,"A46,A46V1,A48,A48V1,A6,A6V1,A8,A8V1,A9",-76.99843299999999,38.829065,10538,"Routes: A46,A46V1,A48,A48V1,A6,A6V1,A8,A8V1,A9"
5331,"7F,7X",-77.135325,38.825418,9794,"Routes: 7F,7X"
5332,"A46,A46V1,A48,A48V1,A6,A6V1,A8,A8V1,A9",-76.99848399999999,38.82625,10539,"Routes: A46,A46V1,A48,A48V1,A6,A6V1,A8,A8V1,A9"
5333,"7F,7X",-77.135724,38.82527,9795,"Routes: 7F,7X"
5334,"A46,A46V1,A48,A48V1,A6,A6V1,A8,A8V1,A9",-76.99925400000001,38.824779,10540,"Routes: A46,A46V1,A48,A48V1,A6,A6V1,A8,A8V1,A9"
5335,"7F,7X",-77.138779,38.824553,9796,"Routes: 7F,7X"
5336,"A2,A2V1,A2VS1,A42,A42V1",-76.998385,38.837903000000004,10541,"Routes: A2,A2V1,A2VS1,A42,A42V1"
5337,"7F,7X",-77.13266899999999,38.825188,9797,"Routes: 7F,7X"
5338,"A2,A2CVS,A2V1,A42,A42V1",-76.99852299999999,38.837795,10542,"Routes: A2,A2CVS,A2V1,A42,A42V1"
5339,"38B,38BV3,4B,4BV1",-77.073093,38.895602000000004,9798,"Routes: 38B,38BV3,4B,4BV1"
5340,"A2,A2CVS,A2V1,A42,A42V1",-76.99853,38.841589,10543,"Routes: A2,A2CVS,A2V1,A42,A42V1"
5341,"4B,4BV1",-77.116573,38.867606,9799,"Routes: 4B,4BV1"
5342,"A2,A2V1,A2VS1,A42,A42V1",-76.99839,38.841746,10544,"Routes: A2,A2V1,A2VS1,A42,A42V1"
5343,3Y,-77.133475,38.893413,9800,Routes: 3Y
5344,"A46,A46V1,A48,A48V1,A6,A6V1,A8,A8V1,A9",-76.999459,38.823177,10545,"Routes: A46,A46V1,A48,A48V1,A6,A6V1,A8,A8V1,A9"
5345,,-77.048237,38.814847,9801,
5346,74,-77.019989,38.878591,10546,Routes: 74
5347,"4B,4BV1",-77.09279000000001,38.879612,9802,"Routes: 4B,4BV1"
5348,74,-77.019786,38.878267,10547,Routes: 74
5349,"4B,4BV1",-77.093087,38.879644,9803,"Routes: 4B,4BV1"
5350,"16G,16GV1,16K,16KV1",-77.117322,38.859770000000005,10548,"Routes: 16G,16GV1,16K,16KV1"
5351,"4B,4BV1",-77.107805,38.871845,9804,"Routes: 4B,4BV1"
5352,"16G,16GV1,16K,16KV1",-77.118726,38.858682,10549,"Routes: 16G,16GV1,16K,16KV1"
5353,"4B,4BV1",-77.105645,38.873673,9805,"Routes: 4B,4BV1"
5354,"89,89M",-76.85413100000001,39.108213,10550,"Routes: 89,89M"
5355,"4B,4BV1",-77.09573499999999,38.878401000000004,9806,"Routes: 4B,4BV1"
5356,,-76.996104,38.926159000000006,10551,
5357,"4B,4BV1",-77.097697,38.877443,9807,"Routes: 4B,4BV1"
5358,G8,-76.996247,38.925872999999996,10552,Routes: G8
5359,"4B,4BV1",-77.098536,38.876911,9808,"Routes: 4B,4BV1"
5360,,-76.99610200000001,38.927328,10553,
5361,"4B,4BV1",-77.10130699999999,38.875595000000004,9809,"Routes: 4B,4BV1"
5362,,-76.996246,38.927592,10554,
5363,"4B,4BV1",-77.102563,38.875127,9810,"Routes: 4B,4BV1"
5364,,-76.996098,38.929292,10555,
5365,"4B,4BV1",-77.102924,38.87481,9811,"Routes: 4B,4BV1"
5366,,-76.996251,38.929542,10556,
5367,"4B,4BV1",-77.1047,38.874224,9812,"Routes: 4B,4BV1"
5368,G8,-76.996247,38.932099,10557,Routes: G8
5369,"4B,4BV1",-77.10682800000001,38.872623,9813,"Routes: 4B,4BV1"
5370,"32,36,54,54C,54CV1,74,P17,P19,W13,W13V1",-77.02176899999999,38.891868,10558,"Routes: 32,36,54,54C,54CV1,74,P17,P19,W13,W13V1"
5371,"8S,8Z",-77.08629599999999,38.828883000000005,9814,"Routes: 8S,8Z"
5372,"32,32V1,34,36,54,54V1,70,74,A42,A42V1,A46,A48,P17,P19,W13,W13C",-77.022062,38.892321,10559,"Routes: 32,32V1,34,36,54,54V1,70,74,A42,A42V1,A46,A48,P17,P19,W13,W13C"
5373,8Z,-77.089618,38.815532,9815,Routes: 8Z
5374,"70,74",-77.021819,38.895984999999996,10560,"Routes: 70,74"
5375,8Z,-77.088753,38.825208,9816,Routes: 8Z
5376,"70,74",-77.022019,38.896341,10561,"Routes: 70,74"
5377,8Z,-77.08851899999999,38.825596000000004,9817,Routes: 8Z
5378,"70,74",-77.021785,38.897751,10562,"Routes: 70,74"
5379,,-77.154917,38.882718,9818,
5380,"70,74",-77.022048,38.898666,10563,"Routes: 70,74"
5381,,-77.15515400000001,38.882554,9819,
5382,"70,74,79",-77.021817,38.899634999999996,10564,"Routes: 70,74,79"
5383,3A,-77.156239,38.88982,9820,Routes: 3A
5384,"70,74",-77.022018,38.899986,10565,"Routes: 70,74"
5385,3A,-77.156532,38.889854,9821,Routes: 3A
5386,70,-77.02202199999999,38.901057,10566,Routes: 70
5387,"25B,25BV1",-77.128354,38.819338,9822,"Routes: 25B,25BV1"
5388,70,-77.022028,38.904477,10567,Routes: 70
5389,"8W,8Z",-77.11084699999999,38.830068,9823,"Routes: 8W,8Z"
5390,"70,79",-77.021816,38.904007,10568,"Routes: 70,79"
5391,"8W,8Z",-77.117369,38.827337,9824,"Routes: 8W,8Z"
5392,"8W,8Z",-77.122088,38.824901000000004,9825,"Routes: 8W,8Z"
5393,70,-77.022019,38.905864,10569,Routes: 70
5394,70,-77.021808,38.905495,10570,Routes: 70
5395,,-77.166691,38.884778000000004,9826,
5396,"70,74",-77.021821,38.901879,10571,"Routes: 70,74"
5397,"11Y,11YV1,9A,9AC",-77.046749,38.805495,9827,"Routes: 11Y,11YV1,9A,9AC"
5398,,-77.022036,38.903314,10572,
5399,"2A,2B,2BC,3A",-77.16993199999999,38.883217,9828,"Routes: 2A,2B,2BC,3A"
5400,70,-77.022019,38.90742,10573,Routes: 70
5401,"29K,29KV1,29N,9A,9AC",-77.045664,38.810626,9829,"Routes: 29K,29KV1,29N,9A,9AC"
5402,70,-77.02180600000001,38.907087,10574,Routes: 70
5403,"10A,10B,29K,29KV1,29N,9A,9AC",-77.046406,38.807221999999996,9830,"Routes: 10A,10B,29K,29KV1,29N,9A,9AC"
5404,70,-77.021821,38.908405,10575,Routes: 70
5405,"10A,10B,10BV1,29K,29KV1,29N,9A",-77.04656800000001,38.807514000000005,9831,"Routes: 10A,10B,10BV1,29K,29KV1,29N,9A"
5406,70,-77.022023,38.909263,10576,Routes: 70
5407,"2A,2B,2BC,3A",-77.166273,38.885153,9832,"Routes: 2A,2B,2BC,3A"
5408,70,-77.02181800000001,38.909514,10577,Routes: 70
5409,,-77.16679599999999,38.893916,9833,
5410,"70,74,79",-77.021812,38.89378,10578,"Routes: 70,74,79"
5411,"F14,F14V1",-76.876409,38.907203,9834,"Routes: F14,F14V1"
5412,"70,74",-77.022017,38.893623999999996,10579,"Routes: 70,74"
5413,"U8,X9",-76.938991,38.900566999999995,9835,"Routes: U8,X9"
5414,"70,79",-77.022025,38.912787,10580,"Routes: 70,79"
5415,U8,-76.933564,38.899081,9836,Routes: U8
5416,"70,79",-77.021824,38.912096000000005,10581,"Routes: 70,79"
5417,"32,32V1,34",-76.970108,38.862939000000004,9837,"Routes: 32,32V1,34"
5418,70,-77.021822,38.914455,10582,Routes: 70
5419,"34,W2,W2V1,W2V3,W2V4,W3,W3V1",-76.967456,38.8571,9838,"Routes: 34,W2,W2V1,W2V3,W2V4,W3,W3V1"
5420,70,-77.022023,38.914316,10583,Routes: 70
5421,"34,W2,W2V1,W2V3,W2V4,W3,W3V1",-76.96605,38.855156,9839,"Routes: 34,W2,W2V1,W2V3,W2V4,W3,W3V1"
5422,"70,79",-77.022019,38.915771,10584,"Routes: 70,79"
5423,"34,36,W2,W2V1,W2V3,W2V4,W3,W3V1",-76.96322099999999,38.852256,9840,"Routes: 34,36,W2,W2V1,W2V3,W2V4,W3,W3V1"
5424,"74,A42,A42V1,A46,A48",-77.02204,38.885954,10585,"Routes: 74,A42,A42V1,A46,A48"
5425,"39,F14,F14V1",-76.956056,38.851075,9841,"Routes: 39,F14,F14V1"
5426,,-77.022053,38.885732,10586,
5427,"H11,H12,H12V1,H13",-76.956684,38.850597,9842,"Routes: H11,H12,H12V1,H13"
5428,"74,A42,A42V1,A46,A48",-77.022048,38.883765999999994,10587,"Routes: 74,A42,A42V1,A46,A48"
5429,"C12,C14",-76.956623,38.850403,9843,"Routes: C12,C14"
5430,"5A,74,A42,A42V1,A46,A46V1,A48,A48V1",-77.021776,38.883712,10588,"Routes: 5A,74,A42,A42V1,A46,A46V1,A48,A48V1"
5431,"M4,M4C",-77.074914,38.9509,9844,"Routes: M4,M4C"
5432,"74,A42,A42V1,A46,A48,A9",-77.022047,38.88157,10589,"Routes: 74,A42,A42V1,A46,A48,A9"
5433,M4V1,-77.070064,38.956346,9845,Routes: M4V1
5434,"74,A42,A42V1,A46,A46V1,A48,A48V1,A9",-77.02175799999999,38.881093,10590,"Routes: 74,A42,A42V1,A46,A46V1,A48,A48V1,A9"
5435,M4V1,-77.071561,38.954639,9846,Routes: M4V1
5436,"74,A42,A42V1,A46,A48,A9",-77.022023,38.879954999999995,10591,"Routes: 74,A42,A42V1,A46,A48,A9"
5437,M4V1,-77.073265,38.952586,9847,Routes: M4V1
5438,"74,A42,A42V1,A46,A48",-77.022072,38.887845,10592,"Routes: 74,A42,A42V1,A46,A48"
5439,M4,-77.091931,38.933028,9848,Routes: M4
5440,"32,34,36,39,54,54C,54CV1,74,A42,A42V1,A46,A46V1,A48,A48V1,P17,P19,W13,W13V1",-77.02175600000001,38.888096999999995,10593,"Routes: 32,34,36,39,54,54C,54CV1,74,A42,A42V1,A46,A46V1,A48,A48V1,P17,P19,W13,W13V1"
5441,M4,-77.091227,38.933082,9849,Routes: M4
5442,"54,54C,54CV1,74,A42,A42V1,A46,A46V1,A48,A48V1",-77.021752,38.886213,10594,"Routes: 54,54C,54CV1,74,A42,A42V1,A46,A46V1,A48,A48V1"
5443,"M4,M4C",-77.06841999999999,38.958501,9850,"Routes: M4,M4C"
5444,,-76.868282,38.956041,10595,
5445,M4V1,-77.068512,38.958169,9851,Routes: M4V1
5446,,-76.868429,38.955866,10596,
5447,"M4,M4C",-77.06647099999999,38.960772999999996,9852,"Routes: M4,M4C"
5448,,-76.868949,38.953928999999995,10597,
5449,T2,-77.13852800000001,38.984007,9853,Routes: T2
5450,,-76.86981800000001,38.960770000000004,10598,
5451,"C26,C29C,C29V1,C29V2,C29V4",-76.788967,38.896468,9854,"Routes: C26,C29C,C29V1,C29V2,C29V4"
5452,,-76.868798,38.953896,10599,
5453,"M4,N2",-77.08405400000001,38.939975,9855,"Routes: M4,N2"
5454,,-76.86975799999999,38.959614,10600,
5455,"M4,N2",-77.079146,38.945679999999996,9856,"Routes: M4,N2"
5456,,-76.870059,38.959573999999996,10601,
5457,"M4,M4C",-77.067511,38.959559999999996,9857,"Routes: M4,M4C"
5458,,-76.87274599999999,38.973146,10602,
5459,M4V1,-77.067584,38.959247,9858,Routes: M4V1
5460,,-76.872119,38.97002,10603,
5461,M4,-77.08802800000001,38.935552,9859,Routes: M4
5462,,-76.87206,38.969623,10604,
5463,M4,-77.088011,38.935346,9860,Routes: M4
5464,,-76.872114,38.966745,10605,
5465,"M4,M4C",-77.061314,38.966793,9861,"Routes: M4,M4C"
5466,,-76.872107,38.966978999999995,10606,
5467,"M4,M4C",-77.072126,38.954162,9862,"Routes: M4,M4C"
5468,,-76.872505,38.972559999999994,10607,
5469,M4V1,-77.07236800000001,38.953635,9863,Routes: M4V1
5470,"16G,16GV1,16K,16KV1",-77.123083,38.855738,10608,"Routes: 16G,16GV1,16K,16KV1"
5471,M4V1,-77.06101,38.966915,9864,Routes: M4V1
5472,"16G,16GV1,16K,16KV1",-77.119158,38.856503000000004,10609,"Routes: 16G,16GV1,16K,16KV1"
5473,"M4,N2",-77.081151,38.943376,9865,"Routes: M4,N2"
5474,"16G,16GV1,16K,16KV1",-77.121391,38.856266999999995,10610,"Routes: 16G,16GV1,16K,16KV1"
5475,"M4,N2",-77.081745,38.942918,9866,"Routes: M4,N2"
5476,B51,-76.995023,38.94644,10611,Routes: B51
5477,"M4,N2",-77.084908,38.938977,9867,"Routes: M4,N2"
5478,"90,90V1,92,92C,93",-76.99488199999999,38.893417,10612,"Routes: 90,90V1,92,92C,93"
5479,"M4,N2,N6",-77.086715,38.936862,9868,"Routes: M4,N2,N6"
5480,"90,90V1,92,93",-76.99506099999999,38.893716999999995,10613,"Routes: 90,90V1,92,93"
5481,"M4,N2",-77.086752,38.937052,9869,"Routes: M4,N2"
5482,"90,90V1,92,93",-76.995048,38.892246,10614,"Routes: 90,90V1,92,93"
5483,R2,-76.952701,39.031796,9870,Routes: R2
5484,"90,90V1,92,92C,93",-76.99488199999999,38.895004,10615,"Routes: 90,90V1,92,92C,93"
5485,"R2,R2V1",-76.95266,39.031957,9871,"Routes: R2,R2V1"
5486,"90,90V1,92,93",-76.995044,38.895001,10616,"Routes: 90,90V1,92,93"
5487,"R2,R2V1",-76.959097,39.029114,9872,"Routes: R2,R2V1"
5488,B51,-76.99502700000001,38.948433,10617,Routes: B51
5489,R2,-76.959049,39.029015,9873,Routes: R2
5490,"90,90V1,92,92C,93",-76.994881,38.890112,10618,"Routes: 90,90V1,92,92C,93"
5491,"R2,R2V1",-76.95004300000001,39.034094,9874,"Routes: R2,R2V1"
5492,"90,90V1,92,93",-76.995048,38.889986,10619,"Routes: 90,90V1,92,93"
5493,86,-76.91164300000001,39.038428,9875,Routes: 86
5494,"90,90V1,92,93",-76.995047,38.896251,10620,"Routes: 90,90V1,92,93"
5495,,-76.917334,39.048001,9876,
5496,"90,90V1,92,92C,93",-76.994861,38.895936999999996,10621,"Routes: 90,90V1,92,92C,93"
5497,9A,-77.045518,38.815053000000006,9877,Routes: 9A
5498,"90,90V1,92,92C,93",-76.994884,38.897218,10622,"Routes: 90,90V1,92,92C,93"
5499,"9A,9AC",-77.04548,38.815284000000005,9878,"Routes: 9A,9AC"
5500,"90,90V1,92,93",-76.995052,38.897511,10623,"Routes: 90,90V1,92,93"
5501,"9A,9AC",-77.04646600000001,38.816959999999995,9879,"Routes: 9A,9AC"
5502,"90,90V1,92,93",-76.99505,38.89986,10624,"Routes: 90,90V1,92,93"
5503,9A,-77.046696,38.817096,9880,Routes: 9A
5504,"90,90V1,92,92C,93",-76.994885,38.900017,10625,"Routes: 90,90V1,92,92C,93"
5505,,-77.0474,38.818267999999996,9881,
5506,"90,90V1,92,92C,93",-76.994887,38.902371,10626,"Routes: 90,90V1,92,92C,93"
5507,"A12,A12V3,A12V4",-76.898413,38.887333,9882,"Routes: A12,A12V3,A12V4"
5508,"90,90V1,92,93",-76.99504,38.90228,10627,"Routes: 90,90V1,92,93"
5509,"A12,A12V3,A12V4",-76.89917700000001,38.889161,9883,"Routes: A12,A12V3,A12V4"
5510,"90,90V1,92,92C,93",-76.994873,38.903946999999995,10628,"Routes: 90,90V1,92,92C,93"
5511,"V14,V14C,V15,V15C",-76.919823,38.907909000000004,9884,"Routes: V14,V14C,V15,V15C"
5512,"90,90V1,92,93",-76.99503399999999,38.903864,10629,"Routes: 90,90V1,92,93"
5513,"V14,V15",-76.91941700000001,38.907708,9885,"Routes: V14,V15"
5514,"90,90V1,92,92C,93",-76.99486800000001,38.891490999999995,10630,"Routes: 90,90V1,92,92C,93"
5515,"V14,V14C,V15,V15C",-76.917661,38.90598,9886,"Routes: V14,V14C,V15,V15C"
5516,"A2,A2V1,A42,A42V1",-76.994713,38.831118,10631,"Routes: A2,A2V1,A42,A42V1"
5517,"V14,V15",-76.918337,38.906776,9887,"Routes: V14,V15"
5518,"A2,A2V1,A42,A42V1",-76.995246,38.834319,10632,"Routes: A2,A2V1,A42,A42V1"
5519,"V14,V14C,V15,V15C",-76.918747,38.906905,9888,"Routes: V14,V14C,V15,V15C"
5520,"90,90V1,92,93",-76.995044,38.884797999999996,10633,"Routes: 90,90V1,92,93"
5521,"A12,A12V2,A12V4",-76.903539,38.894057000000004,9889,"Routes: A12,A12V2,A12V4"
5522,"A12,A12V3,A12V4",-76.903374,38.8937,9890,"Routes: A12,A12V3,A12V4"
5523,"90,90V1,92,92C,93",-76.994875,38.884514,10634,"Routes: 90,90V1,92,92C,93"
5524,"V14,V14C,V15,V15C",-76.924015,38.910478000000005,9891,"Routes: V14,V14C,V15,V15C"
5525,"90,90V1,92,93",-76.99508,38.883513,10635,"Routes: 90,90V1,92,93"
5526,"V14,V15",-76.92412,38.91065,9892,"Routes: V14,V15"
5527,"90,90V1,92,92C,93",-76.994874,38.883016,10636,"Routes: 90,90V1,92,92C,93"
5528,"F14,V14,V14C,V15,V15C",-76.90884100000001,38.896771,9893,"Routes: F14,V14,V14C,V15,V15C"
5529,"90,90V1,92,92C,93",-76.994875,38.877849,10637,"Routes: 90,90V1,92,92C,93"
5530,"F14,F14V1,V14,V15",-76.908589,38.896741999999996,9894,"Routes: F14,F14V1,V14,V15"
5531,,-76.995082,38.877254,10638,
5532,H2,-77.045699,38.931548,9895,Routes: H2
5533,"A2,A2V1,A42,A42V1",-76.994569,38.832864,10639,"Routes: A2,A2V1,A42,A42V1"
5534,"A12,A12V2,A12V4",-76.89824200000001,38.887583,9896,"Routes: A12,A12V2,A12V4"
5535,"A2,A2V1,A42,A42V1",-76.994709,38.833211999999996,10640,"Routes: A2,A2V1,A42,A42V1"
5536,"A2,A2V1,A42,A42V1",-76.994567,38.831839,10641,"Routes: A2,A2V1,A42,A42V1"
5537,"A2,A2V1,A42,A42V1",-76.994713,38.832176000000004,10642,"Routes: A2,A2V1,A42,A42V1"
5538,"F14,V14,V14C,V15,V15C",-76.90978299999999,38.897896,9897,"Routes: F14,V14,V14C,V15,V15C"
5539,"C8V1,C8V2,R1",-76.970938,39.006747999999995,10643,"Routes: C8V1,C8V2,R1"
