X,Y,OBJECTID,LATITUDE,LONGITUDE,ROUTES
-77.103014999975031,38.935814000271854,5419,38.935814,-77.103015,M4
-77.032176000346908,38.925162999673397,6183,38.925163,-77.032176,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-77.099702000539565,38.934013000215742,5420,38.934013,-77.099702,M4
-77.033515000507208,38.964183000142263,6184,38.964183,-77.033515,"52,53,54"
-77.106007999773709,38.935810999721447,5421,38.935811,-77.106008,M4
-77.033319000586047,38.963810000233934,6185,38.96381,-77.033319,"52,53,54"
-77.10768700022777,38.935830999773984,5422,38.935831,-77.107687,"D6,D6V1,M4"
-77.032091999293129,38.898513000398601,6186,38.898513,-77.032092,"52,52V1,52V2,54,54V1"
-77.107761999236189,38.935685000016257,5423,38.935685,-77.107762,"D6,D6V1"
-77.033527000726465,38.952014999974743,6187,38.952015,-77.033527,"52,52V1,53,53V1,54,54V1"
-77.096005000494543,38.932435000205473,5424,38.932435,-77.096005,M4
-77.033331999872573,38.951755000393959,6188,38.951755,-77.033332,"52,52CV1,53,53C,54,54C,S1V1,S2C3,S2C4,S2V2"
-77.095849000194534,38.932297999784687,5425,38.932298,-77.095849,M4
-77.032458000186409,38.925820000286336,6189,38.92582,-77.032458,"52,52V1,52V2,53,53V1,54,54V1"
-77.011979999714356,38.89314900018725,5426,38.893149,-77.01198,X1
-77.032553000366619,38.926777000620191,6190,38.926777,-77.032553,"52,52V1,52V2,53,53V1,54,54V1"
-77.012352999525518,38.8925530001057,5427,38.892553,-77.012353,X1
-77.032258000165797,38.926346000109525,6191,38.926346,-77.032258,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-77.009451000223791,38.894990000268592,5428,38.89499,-77.009451,"96,96C,96V1,96V2,97,X1"
-77.032084999696494,38.900918999374859,6192,38.900919,-77.032085,"16Y,3Y,52,52V1,52V2,54,54V1"
-77.009546000450513,38.894608999352911,5429,38.894609,-77.009546,"96,96CV1,96CV3,96V1,97,X1"
-77.031808999721008,38.90113899986828,6193,38.901139,-77.031809,"52,52CV1,52CV2,54,54C,54CV1,S2C3,S2C4,S2CV1,S2V1"
-76.953776000539548,38.828647999710483,5430,38.828648,-76.953776,"H11,H12,H12V1"
-77.033531000156117,38.954303000634631,6194,38.954303,-77.033531,"52,52V1,53,53V1,54,54V1"
-76.953367999837056,38.828721999632073,5431,38.828722,-76.953368,"H11,H12"
-77.033334999841045,38.953899000325748,6195,38.953899,-77.033335,"52,52CV1,53,53C,54,54C,S1V1,S2C3,S2C4,S2V2"
-76.864904999731181,38.933665999880645,5432,38.933666,-76.864905,
-77.032733999441135,38.928472000263341,6196,38.928472,-77.032734,"52,52V1,52V2,53,53V1,54,54V1"
-77.014126000054631,38.876345999797728,5433,38.876346,-77.014126,
-77.03261499999735,38.929114000283079,6197,38.929114,-77.032615,"52,52CV1,52CV2,53,53C,54,54C,54CV1,H8"
-77.015931000145713,38.87658500012644,5434,38.876585,-77.015931,"A42,A42V1,A46,A46V1,A48,A48V1,A9"
-77.032100999866856,38.888952000633168,6198,38.888952,-77.032101,"11Y,11YC"
-77.059609999761022,38.905312999747203,5435,38.905313,-77.05961,"31,32,32V1,36,38B,D5"
-77.033559999991667,38.955429000508346,6199,38.955429,-77.03356,"52,52V1,53,53V1,54,54V1"
-77.061623000120505,38.905285999984031,5436,38.905286,-77.061623,"31,32,32V1,36,38B,D5"
-77.031814000270543,38.902283000301679,6200,38.902283,-77.031814,"52,52CV1,52CV2,53,53C,54,54C,54CV1,D4"
-77.065862999567813,38.905209000022673,5437,38.905209,-77.065863,"38B,D5"
-77.032082999675723,38.902824000168351,6201,38.902824,-77.032083,"52,52V1,52V2,54,54V1"
-77.067382000188402,38.904992999658297,5438,38.904993,-77.067382,"38B,38BV3,D5"
-77.031784000436744,38.903536999792443,6202,38.903537,-77.031784,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-77.010549999978849,38.905659999829702,5439,38.90566,-77.01055,
-77.032096999497213,38.903925000333487,6203,38.903925,-77.032097,"52,52V1,52V2,53,53V1,54,54V1"
-77.065470000263915,38.905035999835547,5440,38.905036,-77.06547,"38B,38BV3,D5"
-77.033335000415121,38.957197999995842,6204,38.957198,-77.033335,"52,53,54,E2,E4,S1V1,S2C3,S2C4,S2V2"
-77.060407999993387,38.905124999895037,5441,38.905125,-77.060408,"31,32,36,38B,38BV3,D5"
-77.033528000560096,38.957029999794479,6205,38.95703,-77.033528,"52,53,54,E2,E4"
-77.062296000094122,38.905093999902626,5442,38.905094,-77.062296,"31,32,36,38B,38BV3,D5"
-77.033333999281169,38.961351000329032,6206,38.961351,-77.033334,"52,53,54,E2,E4,S1,S1V1,S2C3,S2C4,S2V2,S2V5,S4CV1"
-77.06321400046707,38.90526300010184,5443,38.905263,-77.063214,"38B,D5"
-77.03333499957526,38.959164999689669,6207,38.959165,-77.033335,"52,53,54,E2,E4,S1V1,S2C3,S2C4,S2V2"
-76.993054999708107,38.876384999554283,5444,38.876385,-76.993055,"90,90V1,92,93,A42,A42V1,A46,A48,P6"
-77.033525000260809,38.959408000051354,6208,38.959408,-77.033525,"52,53,54,E2,E4"
-76.992113999230185,38.876583000136769,5445,38.876583,-76.992114,"90,92,92C,93,A42,A42V1,A46,A46V1,A48,A48V1"
-77.032088999937955,38.906887999858732,6209,38.906888,-77.032089,"52,52V1,52V2,53,53V1,54,54V1"
-77.000741999684394,38.876388999478614,5446,38.876389,-77.000742,"A42,A42V1,A46,A48"
-77.03181199956181,38.907072000211869,6210,38.907072,-77.031812,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-77.000408000551261,38.876596000027035,5447,38.876596,-77.000408,"A42,A42V1,A46,A46V1,A48,A48V1"
-77.031815000391759,38.899174999963385,6211,38.899175,-77.031815,"11Y,11YV1,52,52CV1,52CV2,54,54C,54CV1"
-76.996337000548067,38.876384999915899,5448,38.876385,-76.996337,"A42,A42V1,A46,A48"
-77.032632999556682,38.932244000156821,6212,38.932244,-77.032633,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-76.994764000077097,38.876615999777123,5449,38.876616,-76.994764,"90,92,92C,93,A42,A42V1,A46,A46V1,A48,A48V1"
-77.032838999604763,38.932694000289821,6213,38.932694,-77.032839,"52,52V1,53,53V1,54,54V1"
-77.00704199997098,38.876391000410266,5450,38.876391,-77.007042,"A42,A42V1,A46,A48"
-77.033526999717608,38.960357999812786,6214,38.960358,-77.033527,"52,53,54,E2,E4"
-77.278334999892778,38.842171999919266,5451,38.842172,-77.278335,"29K,29KV1"
-77.033336999322003,38.960507999981502,6215,38.960508,-77.033337,"52,53,54,E2,E4,S1V1,S2C3,S2C4,S2V2"
-77.284598000287886,38.842984000113042,5452,38.842984,-77.284598,"29K,29KV1"
-77.032622000804352,38.933766999820847,6216,38.933767,-77.032622,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-77.302084000581686,38.845170000071697,5453,38.84517,-77.302084,"29K,29KV1"
-77.03352500016868,38.961251999587759,6217,38.961252,-77.033525,"52,53,54,E2,E4"
-76.849148999999159,39.106567000026729,5454,39.106567,-76.849149,89M
-77.032083999313485,38.909924000031829,6218,38.909924,-77.032084,"52,52V1,52V2,53,53V1,54,54V1"
-77.272292999788306,38.841039999728103,5455,38.84104,-77.272293,"29K,29KV1"
-77.032859999580353,38.930487999818645,6219,38.930488,-77.03286,"52,52V1,53,53V1,54,54V1"
-77.272737000440387,38.841457000445772,5456,38.841457,-77.272737,"29K,29KV1"
-77.032634999659649,38.935663999587369,6220,38.935664,-77.032635,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-76.85102399979985,39.107236000195435,5457,39.107236,-76.851024,"89,89M"
-77.03283000029603,38.935100999851137,6221,38.935101,-77.03283,"52,52V1,53,53V1,54,54V1"
-77.289332000015591,38.843583999837101,5458,38.843584,-77.289332,"29K,29KV1"
-77.032085999959705,38.896379999702432,6222,38.89638,-77.032086,"52,52V1,52V2"
-77.294910999902186,38.844248999782479,5459,38.844249,-77.294911,"29K,29KV1"
-77.031816999857526,38.895972000451529,6223,38.895972,-77.031817,"11Y,11YV1,52,52CV1,52CV2"
-77.295191999698716,38.844089999595134,5460,38.84409,-77.295192,"29K,29KV1"
-77.031814000478477,38.911015000626982,6224,38.911015,-77.031814,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-77.277894000354124,38.841804999739807,5461,38.841805,-77.277894,"29K,29KV1"
-77.032087000494116,38.911401999812924,6225,38.911402,-77.032087,"52,52V1,52V2,53,53V1,54,54V1"
-77.020028000220861,38.876864999461795,5462,38.876865,-77.020028,
-77.032084000340149,38.912784000090774,6226,38.912784,-77.032084,
-77.022226999874988,38.878409000444528,5463,38.878409,-77.022227,"A42,A42V1,A46,A46V1,A48,A48V1,A9"
-77.032840000227708,38.938878999514799,6227,38.938879,-77.03284,"52,52V1,53,53V1,54,54V1"
-77.02134099957604,38.877297999831107,5464,38.877298,-77.021341,"A42,A42V1,A48,A9"
-77.032631000554758,38.938528000236879,6228,38.938528,-77.032631,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-77.003415000162136,38.845019000098183,5465,38.845019,-77.003415,W4
-77.032086000334829,38.908346000194989,6229,38.908346,-77.032086,"52,52V1,52V2,53,53V1,54,54V1"
-77.156637999640893,39.096024000200281,5466,39.096024,-77.156638,"Q2,Q2V2,Q6"
-77.031824000382841,38.909179999836702,6230,38.90918,-77.031824,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-77.156875999779928,39.096110999697274,5467,39.096111,-77.156876,"Q2,Q2CV1,Q6"
-77.031812000475028,38.913903000261712,6231,38.913903,-77.031812,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-77.25797199949514,38.907471000008471,5468,38.907471,-77.257972,"15M,2T"
-77.032826999617896,38.939836000538541,6232,38.939836,-77.032827,"52,52V1,53,53V1,54,54V1"
-76.931051000363581,38.873571000088724,5469,38.873571,-76.931051,"F14,F14V1,J13"
-77.03261799975796,38.939593000059709,6233,38.939593,-77.032618,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-76.931996000165157,38.873724999974499,5470,38.873725,-76.931996,"F14,F14V1,J13"
-77.033522000133871,38.966308000344839,6234,38.966308,-77.033522,"52,53,54"
-76.881052999875749,38.849304000462688,5471,38.849304,-76.881053,"J12,J13"
-77.033320999510082,38.96600299966709,6235,38.966003,-77.033321,"52,53,54"
-76.929828000341601,38.873352000229325,5472,38.873352,-76.929828,"F14,F14V1,J13"
-77.032637999864463,38.936848000230491,6236,38.936848,-77.032638,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-76.929489999370958,38.873140000030254,5473,38.87314,-76.92949,"F14,F14V1"
-77.032859000070758,38.937235999510641,6237,38.937236,-77.032859,"52,52V1,53,53V1,54,54V1"
-76.887306000129271,38.850190000353258,5474,38.85019,-76.887306,"J11,J12"
-77.032090999306121,38.915739000323072,6238,38.915739,-77.032091,"52,52V1,52V2,53,53V1,54,54V1"
-76.898855999833401,38.854221999931546,5475,38.854222,-76.898856,"J11,J12"
-77.031802999325095,38.9154409994443,6239,38.915441,-77.031803,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-76.926451000238444,38.872430999531417,5476,38.872431,-76.926451,"F14,F14V1"
-77.033319999671278,38.967406000103281,6240,38.967406,-77.03332,"52,53,54"
-76.900533000424232,38.85531699951359,5477,38.855317,-76.900533,"J12,J13,V12"
-77.033521999846371,38.967747000175358,6241,38.967747,-77.033522,"52,53,54"
-76.901546000103423,38.855597000256395,5478,38.855597,-76.901546,"J11,J12,V12"
-77.032095999613361,38.917207999781809,6242,38.917208,-77.032096,"52,52V1,52V2,53,53V1,54,54V1"
-76.920744999166985,38.870181000032986,5479,38.870181,-76.920745,"J12,J13"
-77.031802000532664,38.917541999909268,6243,38.917542,-77.031802,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-76.920544000404973,38.869962999535332,5480,38.869963,-76.920544,"J11,J12"
-77.033522000685579,38.969147000094011,6244,38.969147,-77.033522,"52,53,54"
-77.083817000311285,38.835813000410354,5481,38.835813,-77.083817,
-77.033328999848806,38.969174000044383,6245,38.969174,-77.033329,"52,53,54"
-77.083619999974005,38.835888000346564,5482,38.835888,-77.08362,
-77.032631999355203,38.941632999563829,6246,38.941633,-77.032632,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-77.08151699960483,38.833232000339464,5483,38.833232,-77.081517,
-77.032830999604414,38.941446000394734,6247,38.941446,-77.032831,"52,52V1,53,53V1,54,54V1"
-77.081888000094708,38.833188000017927,5484,38.833188,-77.081888,
-77.032089000229817,38.91937800051204,6248,38.919378,-77.032089,"52,52V1,52V2,53,53V1,54,54V1"
-76.878636999946437,38.920262000286868,5485,38.920262,-76.878637,"A12,A12V3,A12V4,F12"
-77.031819999432727,38.919472999905203,6249,38.919473,-77.03182,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-76.882307000778951,38.916930000009593,5486,38.91693,-76.882307,"A12,A12V3,A12V4,F12"
-77.032832000143387,38.944181999986071,6250,38.944182,-77.032832,"52,52V1,53,53V1,54,54V1"
-76.972576000139483,38.904468000324322,5487,38.904468,-76.972576,
-77.032634000393216,38.944401000152027,6251,38.944401,-77.032634,"52,52CV1,52CV2,53,53C,54,54C,54CV1"
-76.978358999736272,38.902310999599948,5488,38.902311,-76.978359,X8
-77.033515999298203,38.970542000078446,6252,38.970542,-77.033516,"52,53,54"
-76.975998999980234,38.903259999669167,5489,38.90326,-76.975999,X8
-77.033324000305214,38.970898000351461,6253,38.970898,-77.033324,"52,53,54"
-76.974336000390466,38.903746999915406,5490,38.903747,-76.974336,"S41,X8"
-77.031825000150221,38.894216999701278,6254,38.894217,-77.031825,
-76.982230999899897,38.900732000437912,5491,38.900732,-76.982231,X8
-77.031737000341863,38.886959000521955,6255,38.886959,-77.031737,"11Y,11YV1"
-76.997217000007637,38.894628000410435,5492,38.894628,-76.997217,X8
-76.983591000125742,38.891831999777111,6256,38.891832,-76.983591,"B2,B2C,B2VS2"
-76.879223999850097,38.854946999439967,5493,38.854947,-76.879224,"V14,V14V1,V15"
-76.983554999803971,38.890120999728538,6257,38.890121,-76.983555,"B2,B2C,B2VS2"
-76.885622999287463,38.85825400017869,5494,38.858254,-76.885623,"V14,V14C,V15"
-76.983584999962233,38.896885000012958,6258,38.896885,-76.983585,"B2,B2C,B2VS2"
-76.885190999728849,38.857685999876175,5495,38.857686,-76.885191,"V14,V14V1,V15"
-76.9835849999441,38.895288000136922,6259,38.895288,-76.983585,"B2,B2C,B2VS2"
-76.88413799943082,38.857263000147739,5496,38.857263,-76.884138,"V14,V14C,V15"
-76.98358000072281,38.897526000214967,6260,38.897526,-76.98358,"B2,B2C,B2VS2"
-76.881910999917409,38.85606400002019,5497,38.856064,-76.881911,"V14,V14V1,V15"
-77.033488999614107,38.89768000007723,6261,38.89768,-77.033489,"32,32V1,36"
-76.994641999696469,38.891576999428317,5498,38.891577,-76.994642,
-77.034473999668293,38.902016000230155,6262,38.902016,-77.034474,"16Y,3Y,80C,80CV1,80V1,L2"
-77.116439000481478,38.960974999839543,5499,38.960975,-77.116439,D5
-77.115992000243992,38.961008000001094,5500,38.961008,-77.115992,D5
-77.034476999917629,38.902319999878763,6263,38.90232,-77.034477,"80C,80CV1,80V1"
-77.109930000435028,38.95820000034378,5501,38.9582,-77.10993,D5
-77.036567999975858,38.930159999754117,6264,38.93016,-77.036568,"S1,S1V1,S2,S2C3,S2C4,S2CV1,S2V1,S2V2,S2V3,S2V5,S4,S4CV1"
-77.117460000349766,38.961346000203669,5502,38.961346,-77.11746,D5
-77.03624499986411,38.987090000206585,6265,38.98709,-77.036245,"S4,S4V1"
-77.11204299960248,38.959150000099399,5503,38.95915,-77.112043,D5
-77.036655000081083,38.905247999695931,6266,38.905248,-77.036655,"S1,S1V1,S2,S2C3,S2C4,S2CV1,S2V1,S2V2,S2V3,S2V5,S4,S4CV1,S9"
-77.111987999643802,38.959366999440775,5504,38.959367,-77.111988,D5
-77.036515000691821,38.972723999760646,6267,38.972724,-77.036515,"S2,S2CV1,S2V1,S2V3,S4"
-76.99178599948705,38.890344999676877,5505,38.890345,-76.991786,C40
-77.036484999983884,38.963553000090677,6268,38.963553,-77.036485,"S2,S2CV1,S2V1,S2V3,S4"
-77.008388000431339,38.89732600043488,5506,38.897326,-77.008388,"96,96CV1,96CV3,96V1"
-77.036488999689723,38.961966000035972,6269,38.961966,-77.036489,"S1,S1V1,S2,S2C3,S2C4,S2CV1,S2V1,S2V2,S2V3,S2V5,S4,S4CV1,S9"
-77.003774999742404,38.895232999809615,5507,38.895233,-77.003775,"D6,D6V1"
-77.036291999588983,38.962256000499117,6270,38.962256,-77.036292,"S2,S4,S4V1,S9"
-77.036496000646039,38.960305999558564,6271,38.960306,-77.036496,"S1,S1V1,S2,S2C3,S2C4,S2CV1,S2V1,S2V2,S2V3,S2V5,S4,S4CV1"
-77.001912999663944,38.894655999497296,5508,38.894656,-77.001913,"D6,D6C,X8"
-77.000871000037051,38.894053000133027,5509,38.894053,-77.000871,"D6,D6V1,X8"
-77.036549999426583,38.93510899972528,6272,38.935109,-77.03655,"S1,S1V1,S2,S2C3,S2C4,S2CV1,S2V1,S2V2,S2V3,S2V5,S4,S4CV1"
-77.008051000487797,38.896903000341709,5510,38.896903,-77.008051,"96,96C,96V1,96V2,97,D6,D6V1,D8,D8C,X8"
-77.036362000306156,38.931456999991809,6273,38.931457,-77.036362,"S1V1,S2,S2CV1,S2CV3,S4,S4V1,S9"
-77.059774000370311,38.918732999763591,5511,38.918733,-77.059774,"N2,N3,N3V1,N4,N4V1,N6"
-76.868911999612578,38.918603999802869,6274,38.918604,-76.868912,"A12,A12V4"
-77.059967000082139,38.919033999845858,5512,38.919034,-77.059967,"N2,N3,N4,N6"
-76.990823999979668,38.832500000340097,6275,38.8325,-76.990824,"A2,A2V1,A42,A42V1"
-77.067372999820293,38.924581000235776,5513,38.924581,-77.067373,"N2,N3,N4,N6"
-76.992310999301807,38.831185999765545,6276,38.831186,-76.992311,"A2,A2V1,A42,A42V1"
-77.094606000461596,38.94437300029989,5514,38.944373,-77.094606,"N3,N4,N6"
-76.951919000275652,38.900054000066788,6277,38.900054,-76.951919,
-77.097009999599635,38.945920999675472,5515,38.945921,-77.09701,"N3,N3V1,N4,N4V1,N6"
-77.073153000054205,39.092995999742456,6278,39.092996,-77.073153,L8
-77.056620999553104,38.916425000126573,5516,38.916425,-77.056621,"N2,N3,N3V1,N4,N4V1,N6"
-77.075833000320046,39.09359699994102,6279,39.093597,-77.075833,L8
-77.068119000465529,38.924824999580913,5517,38.924825,-77.068119,"N2,N3,N3V1,N4,N4V1,N6"
-76.744701000043563,38.971736999791005,6280,38.971737,-76.744701,B24
-77.048359000114104,38.911460000187013,5518,38.91146,-77.048359,"H1,L1,N2,N3,N4,N6"
-77.095004999863278,38.944458000414208,5519,38.944458,-77.095005,"N3,N3V1,N4,N4V1,N6"
-76.952204000191642,38.973650000226051,6281,38.97365,-76.952204,F6
-77.131043999984968,38.71415799977882,5520,38.714158,-77.131044,11Y
-76.951885000811842,38.97351599972437,6282,38.973516,-76.951885,F6
-77.131349000299281,38.714351999349368,5521,38.714352,-77.131349,11Y
-76.953871999607145,38.967969999920392,6283,38.96797,-76.953872,"C4,C4C,C4CV1,F6,F8"
-77.128293000485854,38.710215999724369,5522,38.710216,-77.128293,11Y
-76.954278999634454,38.968148000531755,6284,38.968148,-76.954279,"C4,F6,F8,R3,R4"
-77.127967000446674,38.710190999522723,5523,38.710191,-77.127967,11Y
-76.952908000148327,38.964195000083585,6285,38.964195,-76.952908,"86,F4,F4V1,F6,F6V1,F8,R4"
-77.100754000277419,38.71420500053128,5524,38.714205,-77.100754,11Y
-76.952644999374115,38.964352000042169,6286,38.964352,-76.952645,"86,86V2,F4,F4C,F6,F8,R4"
-77.100891000123795,38.713950999974152,5525,38.713951,-77.100891,11Y
-76.879491000299168,38.909116999513721,6287,38.909117,-76.879491,F14
-77.116878999330666,38.707708999699335,5526,38.707709,-77.116879,11Y
-76.880038999999229,38.91003099967778,6288,38.910031,-76.880039,"F14,F14V1"
-77.096476000616832,38.716067999807102,5527,38.716068,-77.096476,11Y
-76.879218000266562,38.907674999732656,6289,38.907675,-76.879218,"F14,F14V1"
-77.097096000014531,38.716154999561816,5528,38.716155,-77.097096,11Y
-76.90755599923618,38.998831999762061,6290,38.998832,-76.907556,
-77.122431999649876,38.708366000430331,5529,38.708366,-77.122432,11Y
-77.137741000393305,38.694453999481567,6291,38.694454,-77.137741,
-77.122851000709815,38.708293999893939,5530,38.708294,-77.122851,11Y
-77.138956999764972,38.696506999976414,6292,38.696507,-77.138957,R99
-77.10544300039561,38.711005999940824,5531,38.711006,-77.105443,11Y
-76.982464999686997,38.899834000264256,6293,38.899834,-76.982465,"X1,X2,X3,X9"
-77.106126000671352,38.71075800022534,5532,38.710758,-77.106126,11Y
-76.981160999529877,38.899905000490747,6294,38.899905,-76.981161,"X1,X2,X3,X9"
-77.089028999460766,38.712366999695611,5533,38.712367,-77.089029,11Y
-77.251664000052386,38.745791999759682,6295,38.745792,-77.251664,18R
-76.887507000324518,39.061082000271703,5534,39.061082,-76.887507,"89,89M,89V1"
-77.267224999766569,38.751776000487695,6296,38.751776,-77.267225,18R
-76.88804799973019,39.061228999574254,5535,39.061229,-76.888048,"89,89M,89V1"
-77.266328000090255,38.751215999936939,6297,38.751216,-77.266328,18R
-76.889263999573927,39.062941999804877,5536,39.062942,-76.889264,"89,89M,89V1"
-77.276601999949378,38.755325000053162,6298,38.755325,-77.276602,18R
-76.889082999744161,39.062561999934204,5537,39.062562,-76.889083,"89,89M,89V1"
-77.26103599975248,38.749134999863344,6299,38.749135,-77.261036,18R
-76.864676999647074,39.087471999570447,5538,39.087472,-76.864677,87
-77.260240000159683,38.749135000380974,6300,38.749135,-77.26024,18R
-76.865838000528584,39.084323999735119,5539,39.084324,-76.865838,87
-77.273429000286171,38.752699999453064,6301,38.7527,-77.273429,18R
-76.960170999722962,38.936589999696487,5540,38.93659,-76.960171,"82,B2,B2VS2"
-77.272653000249917,38.751946000278082,6302,38.751946,-77.272653,18R
-76.960062999209001,38.93664300034051,5541,38.936643,-76.960063,
-77.225252000286574,38.75794400055625,6303,38.757944,-77.225252,
-77.087766000820736,38.88487900031803,5542,38.884879,-77.087766,"4B,4BV1"
-77.224732000510883,38.758512000127219,6304,38.758512,-77.224732,18R
-77.087951999961348,38.884941000265393,5543,38.884941,-77.087952,"4B,4BV1"
-77.075013000181755,38.891627000490189,6305,38.891627,-77.075013,4A
-77.087644999736767,38.883132000666187,5544,38.883132,-77.087645,"4B,4BV1"
-77.166035000329771,38.889796999834971,6306,38.889797,-77.166035,
-77.087474999626792,38.882827000383095,5545,38.882827,-77.087475,"4B,4BV1"
-77.073938000413747,38.892106999649407,6307,38.892107,-77.073938,4A
-77.088670000430227,38.889737999916555,5546,38.889738,-77.08867,"4B,4BV1"
-77.357993999780447,38.853072999607015,6308,38.853073,-77.357994,
-77.088436999949039,38.889476999946574,5547,38.889477,-77.088437,"4B,4BV1"
-76.94949699986951,38.902570999914765,6309,38.902571,-76.949497,"U5,U5CV3,U6"
-77.08847800072067,38.888183000347603,5548,38.888183,-77.088478,"4B,4BV1"
-76.739762000594197,38.945764000503786,6310,38.945764,-76.739762,"B25,C28,C29V4"
-77.088183000363415,38.88733899991491,5549,38.887339,-77.088183,"4B,4BV1"
-76.740262999600361,38.946840999674599,6311,38.946841,-76.740263,"B25,C28,C29V4"
-77.087286000642138,38.881140000392804,5550,38.88114,-77.087286,"4B,4BV1"
-76.742363999855428,38.948816999986839,6312,38.948817,-76.742364,
-77.087378999893488,38.880866999578771,5551,38.880867,-77.087379,"4B,4BV1"
-76.957634000306271,38.809208000012859,6313,38.809208,-76.957634,"H11,H12,H12V1,H13"
-77.10956399954344,38.840509999899346,5552,38.84051,-77.109564,"7A,7F,7Y"
-76.980156999299368,38.811859999762781,6314,38.81186,-76.980157,"D12,D12V2"
-76.982735999899859,38.813257999502611,6315,38.813258,-76.982736,"D12,D12V2"
-77.109051999953266,38.840664999759291,5553,38.840665,-77.109052,"7A,7AV1,7F,7Y"
-76.977634999632315,38.808731999945735,6316,38.808732,-76.977635,"D12,D12V2"
-77.11417999950578,38.836806000065693,5554,38.836806,-77.11418,"25B,25BV1,7A,7AV1,7F,7Y"
-76.97822700005662,38.809719999880102,6317,38.80972,-76.978227,"D12,D12V2"
-77.114188000081384,38.837305999683615,5555,38.837306,-77.114188,"25B,25BV1,7A,7F,7Y"
-77.20649600037288,38.799622999763436,6318,38.799623,-77.206496,"17B,17M"
-77.120705999605846,38.833812999491585,5556,38.833813,-77.120706,"7A,7F,7W,7X"
-77.206303000008887,38.799641999595309,6319,38.799642,-77.206303,"17B,17M"
-77.208501000069603,38.798645000180571,6320,38.798645,-77.208501,"17B,17M"
-77.208769000281478,38.816201000232738,6321,38.816201,-77.208769,
-77.120289999678761,38.833604000096926,5557,38.833604,-77.12029,"7A,7AV1,7F,7W,7X"
-77.208708999904346,38.816016000152253,6322,38.816016,-77.208709,
-77.210968999756972,38.829413000270023,6323,38.829413,-77.210969,
-77.13430699971498,38.823082999706315,5558,38.823083,-77.134307,"7A,7AV1,7W"
-77.210370000149098,38.831381999667691,6324,38.831382,-77.21037,
-77.134596999589746,38.823190999940905,5559,38.823191,-77.134597,"7A,7W"
-77.210663000436369,38.832118000073265,6325,38.832118,-77.210663,"16A,16B,16E,29G,3A"
-77.123258000489244,38.832874000342521,5560,38.832874,-77.123258,
-77.210365999837975,38.829838999568167,6326,38.829839,-77.210366,"16A,16B,16E,29G,3A"
-77.122586000145816,38.832962000185155,5561,38.832962,-77.122586,"7A,7AV1,7F,7W,7X"
-77.212632999837055,38.817964000632344,6327,38.817964,-77.212633,
-77.132090000267709,38.825163000447986,5562,38.825163,-77.13209,"7A,7F,7W,7X"
-77.212339000264478,38.817966999830901,6328,38.817967,-77.212339,
-77.132465999935633,38.824702999725474,5563,38.824703,-77.132466,"7A,7AV1,7W"
-77.383619999527895,38.950928000509201,6329,38.950928,-77.38362,
-77.138089999973843,38.820407000072208,5564,38.820407,-77.13809,"7A,7AV1,7F,7H,7W"
-77.38300900003145,38.951703999865479,6330,38.951704,-77.383009,5A
-77.136398000759371,38.821328000155425,5565,38.821328,-77.136398,"7AV1,7W"
-77.18805199916531,38.791206999807152,6331,38.791207,-77.188052,18E
-77.124192000753453,38.831564999827023,5566,38.831565,-77.124192,"7A,7AV1,7F,7W,7X"
-77.188352000337588,38.791105000222139,6332,38.791105,-77.188352,18E
-77.124754999670714,38.830932999992058,5567,38.830933,-77.124755,"7A,7F,7W,7X"
-77.125010999469453,38.829587000150802,5568,38.829587,-77.125011,"7A,7AV1,7F,7W,7X"
-77.190549000103957,38.791626000207046,6333,38.791626,-77.190549,18E
-77.127525000740192,38.827569000451895,5569,38.827569,-77.127525,"7A,7F,7W,7X"
-77.190550999877786,38.791503999930406,6334,38.791504,-77.190551,18E
-77.126240000704954,38.828108999820593,5570,38.828109,-77.12624,"7A,7AV1,7F,7W,7X"
-77.19274100035183,38.792478999845272,6335,38.792479,-77.192741,18E
-77.13036600041454,38.826128999802947,5571,38.826129,-77.130366,"7A,7F,7W,7X"
-77.192223999638486,38.792333000298292,6336,38.792333,-77.192224,18E
-77.130061000241611,38.825944000191676,5572,38.825944,-77.130061,"7A,7AV1,7F,7W,7X"
-77.195431000074237,38.793533000104226,6337,38.793533,-77.195431,18E
-77.115306000161709,38.835283000208591,5573,38.835283,-77.115306,"25B,25BV1,28A,7A,7AV1,7F,7Y"
-76.963342000028888,38.974739000437999,6338,38.974739,-76.963342,R4
